loan_amnt,int_rate,annual_inc,dti,fico_range_low,revol_util,target
21000.0,6.97,85000.0,16.59,735.0,48.9,0
12000.0,13.66,60000.0,27.08,670.0,93.8,0
8250.0,6.03,50000.0,12.46,740.0,35.8,0
15000.0,10.15,34055.0,11.49,700.0,55.9,0
35000.0,12.62,28000.0,50.28,680.0,52.6,0
10200.0,11.49,69000.0,9.22,660.0,35.9,1
12700.0,25.29,45000.0,28.85,695.0,50.3,1
27575.0,22.4,120000.0,12.52,680.0,60.2,0
25500.0,12.99,125000.0,14.88,660.0,69.5,0
28650.0,16.99,80000.0,37.74,665.0,81.0,0
10925.0,13.67,29868.0,18.64,665.0,32.4,1
20000.0,11.99,62000.0,22.11,670.0,47.2,0
12000.0,15.59,100000.0,14.09,665.0,43.1,0
15000.0,10.15,65000.0,25.31,720.0,95.3,0
14000.0,7.89,81000.0,34.74,715.0,45.7,0
5000.0,7.97,22410.0,4.28,775.0,3.4,0
6000.0,9.99,15000.0,10.72,780.0,5.8,0
14000.0,7.89,46000.0,4.9,660.0,53.9,0
14300.0,10.75,115000.0,5.57,700.0,58.1,0
5525.0,16.99,48000.0,23.55,680.0,70.0,0
8000.0,7.89,123600.0,19.05,710.0,59.3,1
3200.0,15.61,75000.0,14.75,675.0,81.0,0
28800.0,16.99,80000.0,17.78,715.0,75.4,1
20000.0,10.99,52169.0,17.26,665.0,63.1,0
36000.0,19.99,72000.0,27.43,690.0,59.7,1
9275.0,24.99,29000.0,31.62,660.0,0.9,0
15600.0,9.16,52000.0,2.96,765.0,25.0,0
5000.0,15.59,125000.0,25.6,690.0,102.4,0
2400.0,13.99,54468.0,28.02,690.0,89.3,1
13000.0,7.9,55000.0,12.66,700.0,72.5,0
30000.0,19.99,97044.0,24.82,685.0,91.6,1
5000.0,16.55,53000.0,39.83,675.0,78.1,1
11000.0,13.99,44000.0,8.78,670.0,40.3,0
5000.0,9.17,40000.0,19.61,750.0,22.3,0
18000.0,20.0,38000.0,50.95,670.0,80.0,0
15000.0,5.32,68000.0,9.51,790.0,14.7,0
12000.0,14.09,70000.0,18.15,710.0,90.5,0
9000.0,15.31,42000.0,23.89,680.0,59.9,0
24000.0,15.59,60000.0,11.86,680.0,48.6,0
23000.0,5.32,147120.0,23.96,745.0,52.1,0
23500.0,9.99,70316.0,10.55,665.0,40.5,0
4500.0,17.58,51600.0,22.63,685.0,67.7,0
20000.0,9.17,105000.0,12.63,800.0,6.5,0
12225.0,26.57,34000.0,20.08,660.0,87.2,1
5000.0,7.35,35000.0,19.68,715.0,23.4,0
15600.0,16.59,73000.0,29.9,690.0,75.4,0
9600.0,7.89,46000.0,18.21,730.0,0.0,0
17500.0,11.53,51000.0,33.98,680.0,71.7,0
20000.0,6.89,80000.0,4.52,760.0,26.0,0
14000.0,9.99,45000.0,23.28,660.0,60.4,0
35000.0,14.64,100000.0,16.31,710.0,85.8,0
20000.0,19.29,55000.0,11.48,705.0,0.0,0
16000.0,16.29,55000.0,6.22,680.0,59.1,0
15000.0,23.99,37000.0,25.11,660.0,62.0,1
2500.0,7.26,19000.0,25.21,680.0,43.5,0
7000.0,9.91,37440.0,19.42,710.0,84.1,0
14100.0,18.25,49000.0,26.6,700.0,91.3,0
11200.0,15.61,30000.0,30.04,665.0,66.7,1
8400.0,12.79,115000.0,19.04,665.0,56.3,0
15250.0,6.89,61000.0,20.01,725.0,30.6,0
5000.0,15.61,35000.0,7.72,660.0,40.8,0
16000.0,19.2,85000.0,13.17,695.0,33.1,0
15675.0,21.18,39500.0,24.07,690.0,21.9,1
6000.0,9.76,75000.0,15.62,740.0,45.7,0
24775.0,12.79,62626.0,39.08,710.0,20.4,0
22325.0,7.97,170000.0,11.34,765.0,15.1,0
8000.0,13.35,30000.0,20.96,670.0,31.6,0
15000.0,15.41,55000.0,19.16,675.0,47.5,0
4000.0,14.99,45000.0,5.07,710.0,23.3,0
8000.0,13.99,50000.0,38.91,665.0,93.0,1
16000.0,22.47,52500.0,17.19,720.0,16.7,1
5200.0,14.49,300000.0,0.91,675.0,59.6,0
30000.0,14.64,95000.0,11.34,680.0,77.3,0
8000.0,11.48,40000.0,15.15,715.0,70.4,0
4000.0,13.18,54000.0,7.64,685.0,95.0,0
16000.0,21.48,48000.0,13.0,695.0,77.0,0
3000.0,10.99,51216.0,14.97,675.0,97.6,0
20400.0,11.99,55000.0,9.01,735.0,21.4,0
12000.0,15.61,60000.0,22.46,660.0,56.1,0
5000.0,10.9,32000.0,15.34,690.0,51.2,0
40000.0,5.32,190000.0,16.02,760.0,41.7,0
5700.0,14.99,90000.0,7.49,670.0,61.0,0
30000.0,9.99,300000.0,1.4,730.0,25.7,0
15200.0,11.99,80000.0,15.97,665.0,77.5,0
3500.0,12.59,9000.0,18.0,715.0,56.7,0
9000.0,8.19,80000.0,15.15,715.0,24.8,0
30000.0,13.99,91000.0,19.46,680.0,15.8,0
17000.0,13.66,67500.0,24.39,685.0,75.5,1
12000.0,6.07,90000.0,28.49,730.0,15.0,0
29100.0,13.11,65000.0,15.79,730.0,70.3,0
16000.0,10.75,70500.0,7.56,705.0,61.3,0
15000.0,13.99,110000.0,21.79,680.0,69.8,0
24075.0,21.49,62000.0,18.56,700.0,50.5,0
4800.0,9.25,46000.0,13.25,700.0,58.9,0
12950.0,22.99,45000.0,7.36,660.0,68.8,1
3500.0,17.99,40000.0,30.6,680.0,66.7,0
8500.0,8.67,50000.0,12.07,675.0,99.9,0
7000.0,9.17,98800.0,17.19,705.0,47.3,1
35000.0,11.44,140000.0,9.91,735.0,17.2,0
9000.0,12.69,37000.0,21.47,670.0,54.3,0
14400.0,12.29,105000.0,3.38,660.0,59.8,1
23850.0,16.99,95000.0,12.7,670.0,48.0,1
10000.0,9.76,70000.0,10.99,675.0,60.9,0
13000.0,12.29,82530.0,20.82,710.0,80.3,0
23000.0,19.52,53330.0,26.2,675.0,81.1,0
20000.0,21.99,92000.0,25.58,690.0,79.0,0
14000.0,10.75,36000.0,12.07,675.0,48.5,0
35000.0,21.18,225000.0,10.17,685.0,72.1,1
24000.0,19.05,61360.0,33.4,700.0,70.2,1
32000.0,10.49,150000.0,16.35,680.0,65.5,0
15000.0,15.95,42000.0,13.17,695.0,86.5,0
2600.0,6.39,52000.0,20.96,760.0,21.5,0
18000.0,14.65,70000.0,10.03,660.0,54.4,0
5000.0,10.42,12600.0,8.54,680.0,74.4,1
6150.0,17.99,60000.0,29.92,665.0,100.1,0
19850.0,30.89,60000.0,32.72,670.0,68.7,0
18000.0,7.49,120000.0,17.27,685.0,37.9,0
20000.0,13.99,65000.0,15.1,675.0,80.3,0
25000.0,5.32,55000.0,38.12,725.0,54.3,0
12000.0,13.99,86000.0,21.92,660.0,81.8,1
9800.0,23.99,58000.0,33.66,675.0,66.3,0
35000.0,23.43,100000.0,25.02,660.0,87.6,0
16000.0,7.26,98000.0,5.11,755.0,1.0,0
10000.0,6.49,50000.0,29.84,670.0,34.2,0
20000.0,16.29,87500.0,16.8,680.0,69.4,0
6000.0,9.16,55000.0,20.05,695.0,79.5,0
30000.0,9.99,150000.0,27.54,720.0,83.3,1
6000.0,11.47,38000.0,9.44,700.0,35.8,0
15000.0,12.59,54896.0,13.47,675.0,37.3,0
15000.0,14.65,44000.0,25.78,690.0,40.1,0
6000.0,13.49,65000.0,24.3,685.0,56.3,0
8000.0,13.33,90000.0,6.56,665.0,54.7,0
10000.0,7.39,65000.0,26.42,685.0,38.7,0
15600.0,15.49,60000.0,14.2,665.0,59.2,0
7200.0,9.99,102000.0,9.04,670.0,67.0,0
8575.0,18.49,25000.0,11.68,670.0,60.0,0
35000.0,16.49,85000.0,14.28,660.0,46.5,0
15000.0,15.61,40000.0,33.48,690.0,81.1,1
20000.0,8.18,142000.0,10.32,665.0,61.1,0
6600.0,13.49,60000.0,10.94,680.0,32.8,0
9375.0,10.99,22360.0,20.4,725.0,56.3,0
35000.0,13.11,170000.0,14.42,740.0,36.3,0
4200.0,9.99,60000.0,18.66,725.0,85.8,0
8000.0,15.61,35000.0,33.54,665.0,94.6,0
24000.0,14.08,135000.0,5.6,660.0,33.1,0
12000.0,17.99,55000.0,19.86,660.0,73.2,0
22800.0,12.39,57000.0,23.51,695.0,10.1,1
6000.0,13.67,36000.0,7.47,690.0,34.0,0
26225.0,23.13,74000.0,20.86,710.0,39.8,1
30000.0,17.57,96000.0,15.71,670.0,99.0,0
40000.0,11.44,97200.0,19.93,685.0,68.1,0
15000.0,10.99,42000.0,18.34,705.0,36.8,1
8000.0,13.99,21840.0,29.62,710.0,67.7,0
25850.0,13.33,60000.0,30.18,715.0,43.9,1
15450.0,17.86,160000.0,5.57,725.0,4.5,1
2000.0,11.48,68000.0,8.07,780.0,20.3,0
24000.0,8.9,115000.0,12.98,745.0,54.5,0
28000.0,10.64,136000.0,8.64,700.0,52.0,0
35000.0,17.86,84000.0,35.1,695.0,78.6,0
24000.0,8.18,97000.0,27.16,660.0,76.9,0
6600.0,11.53,55000.0,18.46,720.0,35.9,1
30000.0,9.44,130000.0,11.29,725.0,22.7,0
10000.0,11.22,48000.0,7.43,740.0,57.3,0
3425.0,18.25,102000.0,19.94,660.0,57.9,0
9075.0,19.19,30300.0,23.33,665.0,51.8,0
30000.0,23.43,120000.0,5.57,675.0,19.0,0
9600.0,7.62,43200.0,15.56,740.0,19.4,0
9600.0,13.98,40000.0,17.38,695.0,24.1,0
22000.0,7.89,161000.0,8.55,735.0,42.5,0
7600.0,7.62,50000.0,11.52,750.0,5.4,0
11200.0,30.75,35000.0,37.76,720.0,34.2,1
8950.0,17.99,44000.0,5.29,735.0,14.4,0
20000.0,8.39,70000.0,20.37,720.0,16.8,0
6725.0,12.29,20000.0,31.27,665.0,37.9,1
20000.0,7.49,83000.0,12.59,700.0,74.6,0
21550.0,23.13,185000.0,6.02,660.0,45.2,0
15000.0,9.17,125000.0,9.07,680.0,69.9,0
4800.0,12.69,35000.0,21.26,680.0,68.0,0
16000.0,14.49,60000.0,11.98,665.0,89.5,1
15000.0,5.32,55000.0,27.86,705.0,31.0,0
3525.0,6.91,70000.0,22.75,720.0,69.8,0
25000.0,17.57,142000.0,14.67,660.0,68.2,1
8800.0,6.24,107000.0,10.98,715.0,39.0,0
35000.0,17.86,97000.0,29.83,705.0,68.8,0
30225.0,19.72,68000.0,23.7,690.0,73.8,0
3800.0,14.35,19200.0,22.5,700.0,90.6,0
5200.0,11.53,91000.0,7.65,695.0,48.1,0
1000.0,10.42,38000.0,15.51,745.0,2.2,0
35000.0,8.39,225000.0,4.76,690.0,55.7,1
22000.0,12.13,80000.0,7.32,745.0,7.9,0
5350.0,10.75,65000.0,19.07,665.0,55.1,1
19600.0,9.16,100000.0,26.23,660.0,89.4,0
16000.0,6.11,90000.0,21.53,705.0,27.3,0
18000.0,6.99,100000.0,19.14,735.0,27.9,0
5600.0,13.33,85000.0,4.31,685.0,14.1,1
5500.0,12.99,63300.0,24.27,700.0,33.4,0
12000.0,12.62,45000.0,12.45,790.0,7.3,0
30000.0,17.86,104000.0,25.3,665.0,79.2,0
2850.0,24.99,70000.0,24.22,680.0,21.2,0
20000.0,14.99,72000.0,12.57,670.0,61.1,1
23800.0,10.99,85000.0,22.45,715.0,47.7,0
8000.0,7.97,65000.0,11.76,710.0,34.7,0
28000.0,18.45,124000.0,12.42,670.0,86.2,0
24000.0,16.02,80000.0,10.68,695.0,43.9,0
17325.0,21.49,40000.0,26.85,665.0,83.8,1
10000.0,14.49,71000.0,3.35,665.0,39.7,0
15000.0,8.18,44000.0,10.83,695.0,27.1,0
20000.0,8.39,42500.0,34.45,690.0,53.1,0
7500.0,12.99,58000.0,37.91,660.0,82.1,1
13000.0,9.44,55016.0,13.83,715.0,46.2,0
27000.0,12.99,83000.0,25.2,665.0,68.0,0
10000.0,9.49,37000.0,22.06,700.0,45.8,1
19775.0,17.09,40800.0,53.41,705.0,32.1,0
6500.0,8.19,70000.0,11.31,690.0,42.0,0
24000.0,9.44,65000.0,22.19,750.0,68.2,0
6000.0,6.91,33600.0,7.79,725.0,59.2,0
34375.0,13.49,92000.0,20.73,725.0,22.5,1
25000.0,9.17,110000.0,23.71,705.0,83.1,0
15000.0,6.67,80000.0,8.87,675.0,44.2,0
40000.0,10.49,215000.0,19.9,680.0,69.5,1
30000.0,17.1,100000.0,23.11,670.0,89.4,0
10000.0,10.15,100000.0,13.52,675.0,55.1,0
16000.0,10.99,66000.0,3.75,660.0,0.0,0
30000.0,25.49,90000.0,28.69,690.0,97.0,0
12000.0,8.9,70000.0,10.94,725.0,37.3,0
7500.0,10.99,37250.0,6.15,690.0,48.6,0
8000.0,17.27,54000.0,13.0,670.0,75.1,0
5200.0,11.49,36000.0,23.97,695.0,63.6,0
10000.0,18.2,35000.0,25.55,720.0,52.2,0
2300.0,11.99,25000.0,23.38,665.0,37.5,0
5000.0,14.99,47262.0,7.57,690.0,46.8,0
17300.0,6.92,95000.0,27.36,710.0,50.8,0
21250.0,16.02,92000.0,24.05,755.0,3.1,0
10000.0,10.99,80000.0,20.12,760.0,52.0,0
5725.0,15.61,32000.0,35.75,660.0,40.8,0
5000.0,9.17,30000.0,6.72,680.0,47.4,0
20000.0,6.62,54996.0,17.74,780.0,17.5,0
9000.0,5.32,140000.0,14.44,790.0,10.1,0
15000.0,10.99,52000.0,29.31,720.0,30.1,0
24000.0,13.49,80298.0,16.31,710.0,62.1,0
35000.0,15.99,75428.88,18.14,680.0,45.9,0
9000.0,9.44,96000.0,12.77,675.0,51.2,0
28000.0,16.55,90000.0,29.54,685.0,52.0,1
24175.0,13.99,75000.0,26.08,690.0,62.6,0
20000.0,7.97,130000.0,8.45,690.0,62.1,0
8000.0,6.49,45000.0,14.85,725.0,30.6,0
25000.0,7.89,108000.0,12.12,725.0,20.6,0
7000.0,6.99,82740.0,12.01,715.0,23.5,0
5000.0,12.99,110000.0,6.92,690.0,23.5,0
2500.0,16.02,9118.0,16.34,680.0,64.7,1
20000.0,7.89,110000.0,21.99,690.0,41.4,0
6000.0,12.62,55000.0,22.32,680.0,77.2,0
8000.0,7.69,95000.0,19.29,710.0,30.6,0
1200.0,11.99,36000.0,21.86,660.0,24.3,0
22000.0,11.53,66500.0,21.91,695.0,74.8,0
8250.0,7.69,128000.0,10.41,690.0,95.4,0
5000.0,14.85,80000.0,10.55,665.0,29.0,0
12000.0,10.99,70000.0,14.2,660.0,63.1,0
11000.0,11.53,50000.0,24.1,745.0,22.6,0
4800.0,14.49,27000.0,32.36,660.0,59.0,0
15000.0,12.49,85000.0,13.51,670.0,64.6,0
8000.0,16.99,36000.0,25.9,660.0,74.9,1
5800.0,8.18,30000.0,15.75,665.0,68.4,0
7000.0,7.69,122200.0,19.12,760.0,85.2,0
6000.0,8.18,60000.0,13.52,660.0,10.3,0
18000.0,7.89,140000.0,4.61,675.0,50.6,0
35000.0,17.09,38000.0,31.7,675.0,63.1,1
20000.0,10.47,113000.0,8.97,740.0,9.4,0
15000.0,10.15,39686.0,33.08,670.0,70.5,0
5700.0,13.67,25000.0,20.26,660.0,40.8,0
10000.0,12.29,75000.0,26.3,665.0,70.9,0
1000.0,11.44,64000.0,14.74,685.0,73.6,0
20000.0,12.62,80000.0,14.69,720.0,52.9,0
30000.0,10.99,105000.0,24.22,730.0,75.0,0
12000.0,15.31,35000.0,21.5,665.0,53.4,1
9000.0,10.78,28000.0,25.29,695.0,38.3,0
10000.0,12.29,100000.0,20.76,695.0,61.3,1
7200.0,19.99,20000.0,6.3,695.0,13.9,0
6100.0,16.99,18000.0,19.87,680.0,44.6,0
20000.0,16.99,98000.0,14.9,675.0,42.0,0
15000.0,16.29,45000.0,21.71,660.0,29.1,1
6000.0,10.99,37500.0,19.61,660.0,93.2,0
15000.0,8.39,65000.0,18.86,705.0,58.4,0
35000.0,15.61,140000.0,17.92,700.0,43.2,1
5500.0,10.99,50000.0,14.33,675.0,36.7,0
8400.0,11.39,40000.0,15.51,675.0,66.8,0
20000.0,12.99,85000.0,5.62,660.0,64.0,1
24000.0,19.52,60000.0,21.02,675.0,14.2,0
5000.0,13.33,58000.0,19.16,660.0,56.0,0
25000.0,20.8,64320.0,9.94,670.0,60.8,1
3000.0,13.98,30000.0,23.96,680.0,66.4,1
3000.0,9.43,60000.0,3.96,705.0,11.8,0
32875.0,18.49,101000.0,25.21,675.0,73.5,1
10000.0,12.99,47000.0,10.65,695.0,47.1,0
10000.0,11.14,44160.0,6.96,700.0,51.1,0
5000.0,10.99,39000.0,16.43,690.0,61.2,0
2000.0,12.12,8832.0,19.02,680.0,56.7,0
7950.0,18.84,27900.0,35.91,685.0,65.3,1
9200.0,11.06,50000.0,2.74,715.0,22.1,0
8400.0,13.61,70000.0,8.38,700.0,55.1,0
35000.0,22.47,170000.0,23.77,680.0,57.4,0
11875.0,11.55,60000.0,31.58,675.0,88.5,0
35000.0,14.85,250000.0,15.5,665.0,75.0,1
30000.0,20.99,75000.0,34.5,670.0,84.1,1
3000.0,15.95,140000.0,8.41,660.0,96.1,0
9000.0,18.94,55000.0,19.75,670.0,53.2,0
3000.0,7.51,60000.0,16.46,720.0,58.0,0
8000.0,7.9,37000.0,11.48,805.0,9.3,0
3000.0,23.76,30000.0,18.2,715.0,44.5,0
10000.0,11.49,70000.0,13.79,690.0,24.6,0
12000.0,12.99,71000.0,9.11,660.0,55.2,0
8000.0,11.99,70000.0,13.77,660.0,46.4,0
24000.0,5.32,125000.0,24.48,705.0,45.9,0
20000.0,19.03,92000.0,8.38,700.0,32.1,0
40000.0,22.91,300000.0,15.09,715.0,80.4,0
21000.0,7.99,52000.0,13.64,720.0,52.8,1
24000.0,19.99,90000.0,31.8,710.0,57.8,1
1500.0,9.49,39000.0,5.32,745.0,36.8,0
5600.0,7.99,52000.0,21.49,715.0,38.8,0
40000.0,5.32,195000.0,8.8,745.0,4.0,0
35000.0,17.57,145000.0,25.08,725.0,48.9,0
10000.0,11.14,52000.0,19.36,690.0,24.7,0
20000.0,6.03,110000.0,7.83,755.0,36.2,1
15000.0,11.39,50000.0,20.09,685.0,12.5,0
11300.0,19.19,43103.0,20.38,660.0,89.0,1
10000.0,13.33,48000.0,16.25,660.0,51.0,0
11375.0,15.59,64000.0,20.55,700.0,38.7,0
3500.0,7.21,70000.0,23.3,700.0,51.0,0
11800.0,12.12,65000.0,14.41,705.0,32.9,0
14400.0,19.53,105000.0,12.02,660.0,92.4,0
5000.0,5.32,32000.0,29.97,770.0,10.0,0
20800.0,7.9,130000.0,16.66,715.0,52.5,0
15000.0,15.61,45000.0,29.33,685.0,75.3,1
2875.0,14.99,37814.4,9.9,665.0,47.0,0
22400.0,15.41,56000.0,26.92,675.0,70.5,0
8700.0,16.02,72000.0,8.3,675.0,95.4,0
4175.0,15.99,65000.0,3.6,675.0,85.5,0
7000.0,11.66,112200.0,6.75,675.0,96.2,0
6000.0,11.49,49052.0,16.69,670.0,72.4,0
35000.0,9.75,90000.0,27.37,695.0,68.7,0
10000.0,7.97,106600.0,10.67,700.0,98.6,0
12000.0,10.99,73500.0,16.4,700.0,45.4,0
24000.0,14.33,101000.0,15.28,695.0,45.7,0
15000.0,7.35,35000.0,2.61,770.0,4.6,0
12000.0,15.05,51000.0,28.56,660.0,59.2,1
20000.0,24.5,73200.0,31.9,680.0,67.0,1
25000.0,16.02,110000.0,9.36,660.0,45.8,0
6000.0,5.42,46200.0,26.62,760.0,10.1,0
12000.0,14.49,108857.32,15.85,675.0,68.5,0
8875.0,15.61,23216.8,31.59,660.0,26.3,1
6575.0,25.78,36204.0,8.88,665.0,19.8,1
15000.0,17.97,114000.0,25.13,660.0,71.3,0
5000.0,7.99,36000.0,17.7,715.0,24.4,0
5000.0,17.09,12480.0,38.46,715.0,51.2,0
32000.0,23.76,89000.0,15.45,665.0,73.1,0
17600.0,28.69,44000.0,22.45,670.0,50.8,0
8000.0,12.12,36000.0,16.63,695.0,78.1,0
18000.0,25.29,55000.0,17.43,685.0,37.2,1
8000.0,16.02,45000.0,6.85,675.0,44.8,0
16000.0,13.18,37000.0,15.71,690.0,75.1,0
14000.0,12.84,66996.0,15.53,695.0,78.5,0
14375.0,15.61,35000.0,13.58,730.0,16.5,0
15000.0,7.99,118000.0,10.28,815.0,33.3,0
9000.0,14.99,64000.0,10.33,665.0,23.5,0
28000.0,13.33,92000.0,21.3,675.0,55.6,1
15000.0,12.61,60000.0,34.08,675.0,33.0,1
21000.0,21.49,150000.0,22.16,690.0,96.8,0
11400.0,17.86,88000.0,27.12,675.0,65.7,0
10000.0,18.49,77000.0,10.88,690.0,81.4,0
9600.0,8.19,58000.0,13.95,675.0,36.4,0
15000.0,8.9,65000.0,19.44,700.0,32.5,1
8500.0,7.89,28000.0,25.5,780.0,6.6,0
8400.0,9.76,28000.0,9.93,735.0,17.9,1
18000.0,20.2,76000.0,18.27,705.0,58.0,1
35000.0,15.1,150000.0,21.47,690.0,88.6,0
10000.0,13.99,51000.0,24.87,670.0,64.4,1
17600.0,12.12,50000.0,12.9,680.0,51.5,0
6000.0,5.32,43000.0,23.99,680.0,57.2,0
25600.0,13.99,70000.0,28.18,700.0,60.7,0
20750.0,25.89,41600.0,14.38,660.0,54.8,1
9400.0,14.27,62000.0,24.15,710.0,45.6,0
18000.0,19.72,66000.0,31.31,680.0,77.1,0
6000.0,5.32,210000.0,8.36,805.0,15.3,0
12000.0,22.35,24000.0,52.78,665.0,93.2,0
5000.0,8.59,50000.0,19.83,680.0,36.5,0
24000.0,18.99,52000.0,22.92,720.0,51.5,0
21000.0,13.67,78500.0,22.63,690.0,39.1,0
4000.0,11.99,62000.0,15.81,740.0,14.1,0
8000.0,11.44,105000.0,6.82,665.0,94.0,0
10000.0,6.54,92040.0,10.07,720.0,34.0,1
10000.0,18.25,50000.0,37.34,665.0,50.9,0
16000.0,12.99,32000.0,9.26,755.0,64.5,1
14075.0,11.71,40000.0,23.46,685.0,55.5,0
4200.0,9.93,60000.0,17.66,705.0,28.0,0
30000.0,23.1,86212.54,33.22,700.0,68.7,1
12500.0,10.99,80000.0,6.8,685.0,96.6,0
5000.0,9.17,38000.0,26.37,685.0,71.3,0
10000.0,10.64,200000.0,10.3,695.0,68.4,0
21000.0,17.99,83000.0,19.16,720.0,63.6,0
12500.0,14.09,25000.0,21.5,685.0,90.7,0
35000.0,8.49,300000.0,4.25,775.0,9.0,0
6000.0,11.47,60000.0,19.1,720.0,10.2,0
4450.0,14.33,30000.0,25.32,665.0,61.7,0
15000.0,10.16,45000.0,14.69,745.0,27.2,0
16000.0,7.89,62500.0,14.67,720.0,53.2,0
35000.0,17.86,85728.24,34.24,700.0,68.9,1
4000.0,12.69,65000.0,1.02,670.0,5.3,0
20000.0,9.99,100000.0,28.31,695.0,73.7,1
3000.0,9.17,120000.0,1.53,745.0,54.8,0
4500.0,11.99,75000.0,20.91,680.0,58.7,1
3200.0,10.42,50000.0,5.57,660.0,77.7,1
5475.0,18.55,31000.0,27.87,665.0,96.0,0
14075.0,18.84,92580.0,31.45,660.0,64.0,0
14675.0,15.31,38000.0,12.95,685.0,72.1,1
16000.0,18.45,149800.0,1.99,670.0,46.4,0
8000.0,6.24,57000.0,12.29,710.0,20.9,0
5000.0,9.17,45000.0,15.47,660.0,79.3,0
3000.0,16.99,35000.0,3.74,735.0,46.2,1
20000.0,5.32,50000.0,22.01,715.0,34.0,0
5000.0,12.62,58000.0,9.41,715.0,7.4,0
22000.0,13.67,85000.0,22.26,695.0,93.5,0
25000.0,9.17,52000.0,17.33,710.0,27.6,1
10000.0,6.72,35000.0,7.58,685.0,16.0,0
12000.0,12.69,77000.0,24.37,680.0,99.0,0
27600.0,5.32,110000.0,25.62,745.0,27.6,0
20000.0,21.45,50000.0,23.5,680.0,96.7,0
12000.0,15.61,38771.0,23.65,710.0,82.9,1
6500.0,11.47,59000.0,21.07,690.0,64.4,1
12500.0,8.19,25000.0,18.5,690.0,40.0,0
4000.0,11.99,28000.0,23.23,710.0,72.6,0
12500.0,8.9,192500.0,11.91,715.0,54.0,0
15000.0,11.47,99000.0,28.29,675.0,57.1,0
33575.0,14.99,70000.0,30.32,740.0,26.9,1
25000.0,6.24,64000.0,9.73,775.0,2.9,0
30000.0,17.86,80000.0,23.42,685.0,82.3,1
6400.0,14.99,35000.0,37.11,675.0,39.0,0
35000.0,13.99,134000.0,15.88,690.0,64.0,0
35000.0,21.98,96663.64,25.9,695.0,63.8,0
20000.0,13.67,70000.0,30.93,680.0,57.9,1
13000.0,12.61,110000.0,21.75,740.0,6.3,0
24000.0,12.74,130000.0,22.02,680.0,63.6,1
10000.0,7.59,110000.0,8.43,680.0,87.6,0
10000.0,16.49,28000.0,22.16,675.0,77.7,1
16000.0,13.99,79000.0,17.07,660.0,71.3,1
40000.0,13.59,197000.0,8.47,695.0,73.2,1
10800.0,15.41,24600.0,36.15,680.0,89.7,1
16800.0,22.74,50000.0,27.84,680.0,46.8,1
6000.0,11.49,43000.0,25.12,710.0,39.2,0
18475.0,16.55,42000.0,35.06,665.0,94.6,1
29100.0,28.99,132000.0,20.1,690.0,55.1,0
20800.0,15.59,50000.0,14.64,690.0,45.2,0
4000.0,13.59,33600.0,3.46,685.0,30.9,0
8000.0,9.99,38000.0,14.05,705.0,41.4,0
4800.0,13.99,40000.0,11.37,700.0,53.1,0
6000.0,7.34,48500.0,9.13,715.0,11.0,0
28000.0,20.75,80000.0,29.57,680.0,72.7,1
10800.0,11.49,79985.0,13.11,760.0,15.4,0
25000.0,7.49,80000.0,22.0,705.0,25.4,0
34275.0,10.99,225000.0,28.28,720.0,61.4,0
7000.0,14.46,72000.0,13.32,665.0,91.0,1
17000.0,8.9,54000.0,14.51,740.0,22.9,0
7875.0,10.64,34950.0,28.88,685.0,61.0,1
27500.0,19.47,80000.0,18.23,705.0,27.8,1
14700.0,11.99,32000.0,20.25,705.0,55.8,0
15000.0,12.69,98000.0,32.97,685.0,96.0,0
25000.0,12.79,160000.0,6.6,715.0,29.8,1
12000.0,19.99,81000.0,32.78,665.0,76.1,0
15000.0,13.33,58000.0,32.49,680.0,64.1,0
21925.0,19.99,50000.0,9.51,665.0,74.5,1
15000.0,13.99,91000.0,32.69,705.0,41.6,1
20000.0,13.35,110000.0,8.02,675.0,52.6,0
12000.0,12.69,80000.0,9.0,685.0,95.2,1
10000.0,9.49,52000.0,10.22,705.0,47.6,0
23000.0,9.99,102000.0,13.21,700.0,41.3,0
2000.0,9.17,49000.0,17.04,660.0,12.8,0
25000.0,11.99,70000.0,21.09,670.0,69.7,0
10000.0,16.49,70000.0,26.83,700.0,74.7,1
12000.0,14.08,49000.0,2.13,720.0,20.3,1
30000.0,7.26,92500.0,26.94,715.0,50.4,0
7000.0,12.49,47000.0,3.06,695.0,66.5,0
14000.0,10.99,43200.0,18.5,690.0,56.0,0
14000.0,12.69,225000.0,13.8,665.0,65.0,1
30000.0,21.97,94900.0,6.45,760.0,23.3,0
6600.0,5.32,68000.0,20.37,705.0,64.2,0
12000.0,7.49,94200.0,28.85,705.0,53.4,0
15875.0,19.2,68000.0,27.16,685.0,79.0,0
3000.0,9.99,65000.0,31.2,750.0,38.8,0
10000.0,12.99,115000.0,6.26,665.0,24.5,0
24000.0,17.99,44000.0,18.19,700.0,53.5,0
5000.0,8.18,70000.0,2.67,675.0,70.0,0
4000.0,13.67,13500.0,21.96,690.0,65.5,0
35000.0,11.99,145000.0,12.03,715.0,38.8,0
23400.0,5.32,71000.0,21.96,715.0,48.2,0
29950.0,15.99,60000.0,28.56,745.0,34.1,1
8400.0,5.32,62300.0,24.72,770.0,6.8,0
10000.0,17.86,57800.0,18.17,685.0,98.0,0
20000.0,18.55,75000.0,28.59,675.0,72.1,0
9600.0,7.62,75000.0,16.49,765.0,1.2,0
